id,country_name,year,series_name,value,income_level,region,longitude,latitude,iso2Code
KWT,Kuwait,2023,"School enrollment, secondary (% gross)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",47.9824,29.3721,KW
KWT,Kuwait,2023,"School enrollment, tertiary (% gross)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",47.9824,29.3721,KW
KGZ,Kyrgyz Republic,2023,GDP per capita (current US$),2138.22,Lower middle income,Europe & Central Asia,74.6057,42.8851,KG
KGZ,Kyrgyz Republic,2023,Current health expenditure per capita (current US$),,Lower middle income,Europe & Central Asia,74.6057,42.8851,KG
KGZ,Kyrgyz Republic,2023,Current health expenditure (% of GDP),,Lower middle income,Europe & Central Asia,74.6057,42.8851,KG
KGZ,Kyrgyz Republic,2023,"Government expenditure on education, total (% of GDP)",6.83,Lower middle income,Europe & Central Asia,74.6057,42.8851,KG
KGZ,Kyrgyz Republic,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,Europe & Central Asia,74.6057,42.8851,KG
KGZ,Kyrgyz Republic,2023,"School enrollment, primary (% gross)",98.1,Lower middle income,Europe & Central Asia,74.6057,42.8851,KG
KGZ,Kyrgyz Republic,2023,"School enrollment, secondary (% gross)",91.27,Lower middle income,Europe & Central Asia,74.6057,42.8851,KG
KGZ,Kyrgyz Republic,2023,"School enrollment, tertiary (% gross)",53.59,Lower middle income,Europe & Central Asia,74.6057,42.8851,KG
LAO,Lao PDR,2023,GDP per capita (current US$),2066.95,Lower middle income,East Asia & Pacific,102.177,18.5826,LA
LAO,Lao PDR,2023,Current health expenditure per capita (current US$),,Lower middle income,East Asia & Pacific,102.177,18.5826,LA
LAO,Lao PDR,2023,Current health expenditure (% of GDP),,Lower middle income,East Asia & Pacific,102.177,18.5826,LA
LAO,Lao PDR,2023,"Government expenditure on education, total (% of GDP)",1.23,Lower middle income,East Asia & Pacific,102.177,18.5826,LA
LAO,Lao PDR,2023,"Literacy rate, adult total (% of people ages 15 and above)",75.64,Lower middle income,East Asia & Pacific,102.177,18.5826,LA
LAO,Lao PDR,2023,"School enrollment, primary (% gross)",95.04,Lower middle income,East Asia & Pacific,102.177,18.5826,LA
LAO,Lao PDR,2023,"School enrollment, secondary (% gross)",54.43,Lower middle income,East Asia & Pacific,102.177,18.5826,LA
LAO,Lao PDR,2023,"School enrollment, tertiary (% gross)",14.88,Lower middle income,East Asia & Pacific,102.177,18.5826,LA
LVA,Latvia,2023,GDP per capita (current US$),22675.58,High income,Europe & Central Asia,24.1048,56.9465,LV
LVA,Latvia,2023,Current health expenditure per capita (current US$),,High income,Europe & Central Asia,24.1048,56.9465,LV
LVA,Latvia,2023,Current health expenditure (% of GDP),,High income,Europe & Central Asia,24.1048,56.9465,LV
LVA,Latvia,2023,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,24.1048,56.9465,LV
LVA,Latvia,2023,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,24.1048,56.9465,LV
LVA,Latvia,2023,"School enrollment, primary (% gross)",98.47,High income,Europe & Central Asia,24.1048,56.9465,LV
LVA,Latvia,2023,"School enrollment, secondary (% gross)",102.13,High income,Europe & Central Asia,24.1048,56.9465,LV
LVA,Latvia,2023,"School enrollment, tertiary (% gross)",85.74,High income,Europe & Central Asia,24.1048,56.9465,LV
LBN,Lebanon,2023,GDP per capita (current US$),3477.72,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",35.5134,33.8872,LB
LBN,Lebanon,2023,Current health expenditure per capita (current US$),,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",35.5134,33.8872,LB
LBN,Lebanon,2023,Current health expenditure (% of GDP),,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",35.5134,33.8872,LB
LBN,Lebanon,2023,"Government expenditure on education, total (% of GDP)",1.5,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",35.5134,33.8872,LB
LBN,Lebanon,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",35.5134,33.8872,LB
LBN,Lebanon,2023,"School enrollment, primary (% gross)",78.2,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",35.5134,33.8872,LB
LBN,Lebanon,2023,"School enrollment, secondary (% gross)",62.83,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",35.5134,33.8872,LB
LBN,Lebanon,2023,"School enrollment, tertiary (% gross)",54.4,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",35.5134,33.8872,LB
LSO,Lesotho,2023,GDP per capita (current US$),916.28,Lower middle income,Sub-Saharan Africa ,27.7167,-29.5208,LS
LSO,Lesotho,2023,Current health expenditure per capita (current US$),,Lower middle income,Sub-Saharan Africa ,27.7167,-29.5208,LS
LSO,Lesotho,2023,Current health expenditure (% of GDP),,Lower middle income,Sub-Saharan Africa ,27.7167,-29.5208,LS
LSO,Lesotho,2023,"Government expenditure on education, total (% of GDP)",7.29,Lower middle income,Sub-Saharan Africa ,27.7167,-29.5208,LS
LSO,Lesotho,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Lower middle income,Sub-Saharan Africa ,27.7167,-29.5208,LS
LSO,Lesotho,2023,"School enrollment, primary (% gross)",81.64,Lower middle income,Sub-Saharan Africa ,27.7167,-29.5208,LS
LSO,Lesotho,2023,"School enrollment, secondary (% gross)",,Lower middle income,Sub-Saharan Africa ,27.7167,-29.5208,LS
LSO,Lesotho,2023,"School enrollment, tertiary (% gross)",,Lower middle income,Sub-Saharan Africa ,27.7167,-29.5208,LS
LBR,Liberia,2023,GDP per capita (current US$),799.19,Low income,Sub-Saharan Africa ,-10.7957,6.30039,LR
LBR,Liberia,2023,Current health expenditure per capita (current US$),,Low income,Sub-Saharan Africa ,-10.7957,6.30039,LR
LBR,Liberia,2023,Current health expenditure (% of GDP),,Low income,Sub-Saharan Africa ,-10.7957,6.30039,LR
LBR,Liberia,2023,"Government expenditure on education, total (% of GDP)",2.27,Low income,Sub-Saharan Africa ,-10.7957,6.30039,LR
LBR,Liberia,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Low income,Sub-Saharan Africa ,-10.7957,6.30039,LR
LBR,Liberia,2023,"School enrollment, primary (% gross)",,Low income,Sub-Saharan Africa ,-10.7957,6.30039,LR
LBR,Liberia,2023,"School enrollment, secondary (% gross)",,Low income,Sub-Saharan Africa ,-10.7957,6.30039,LR
LBR,Liberia,2023,"School enrollment, tertiary (% gross)",,Low income,Sub-Saharan Africa ,-10.7957,6.30039,LR
LBY,Libya,2023,GDP per capita (current US$),6172.81,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",13.1072,32.8578,LY
LBY,Libya,2023,Current health expenditure per capita (current US$),,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",13.1072,32.8578,LY
LBY,Libya,2023,Current health expenditure (% of GDP),,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",13.1072,32.8578,LY
LBY,Libya,2023,"Government expenditure on education, total (% of GDP)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",13.1072,32.8578,LY
LBY,Libya,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",13.1072,32.8578,LY
LBY,Libya,2023,"School enrollment, primary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",13.1072,32.8578,LY
LBY,Libya,2023,"School enrollment, secondary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",13.1072,32.8578,LY
LBY,Libya,2023,"School enrollment, tertiary (% gross)",,Upper middle income,"Middle East, North Africa, Afghanistan & Pakistan",13.1072,32.8578,LY
LIE,Liechtenstein,2023,GDP per capita (current US$),207973.62,High income,Europe & Central Asia,9.52148,47.1411,LI
LIE,Liechtenstein,2023,Current health expenditure per capita (current US$),,High income,Europe & Central Asia,9.52148,47.1411,LI
LIE,Liechtenstein,2023,Current health expenditure (% of GDP),,High income,Europe & Central Asia,9.52148,47.1411,LI
LIE,Liechtenstein,2023,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,9.52148,47.1411,LI
LIE,Liechtenstein,2023,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,9.52148,47.1411,LI
LIE,Liechtenstein,2023,"School enrollment, primary (% gross)",,High income,Europe & Central Asia,9.52148,47.1411,LI
LIE,Liechtenstein,2023,"School enrollment, secondary (% gross)",,High income,Europe & Central Asia,9.52148,47.1411,LI
LIE,Liechtenstein,2023,"School enrollment, tertiary (% gross)",,High income,Europe & Central Asia,9.52148,47.1411,LI
LTU,Lithuania,2023,GDP per capita (current US$),27786.01,High income,Europe & Central Asia,25.2799,54.6896,LT
LTU,Lithuania,2023,Current health expenditure per capita (current US$),1988.95,High income,Europe & Central Asia,25.2799,54.6896,LT
LTU,Lithuania,2023,Current health expenditure (% of GDP),7.29,High income,Europe & Central Asia,25.2799,54.6896,LT
LTU,Lithuania,2023,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,25.2799,54.6896,LT
LTU,Lithuania,2023,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,25.2799,54.6896,LT
LTU,Lithuania,2023,"School enrollment, primary (% gross)",102.68,High income,Europe & Central Asia,25.2799,54.6896,LT
LTU,Lithuania,2023,"School enrollment, secondary (% gross)",105.43,High income,Europe & Central Asia,25.2799,54.6896,LT
LTU,Lithuania,2023,"School enrollment, tertiary (% gross)",77.01,High income,Europe & Central Asia,25.2799,54.6896,LT
LUX,Luxembourg,2023,GDP per capita (current US$),131407.68,High income,Europe & Central Asia,6.1296,49.61,LU
LUX,Luxembourg,2023,Current health expenditure per capita (current US$),7504.58,High income,Europe & Central Asia,6.1296,49.61,LU
LUX,Luxembourg,2023,Current health expenditure (% of GDP),5.78,High income,Europe & Central Asia,6.1296,49.61,LU
LUX,Luxembourg,2023,"Government expenditure on education, total (% of GDP)",,High income,Europe & Central Asia,6.1296,49.61,LU
LUX,Luxembourg,2023,"Literacy rate, adult total (% of people ages 15 and above)",,High income,Europe & Central Asia,6.1296,49.61,LU
LUX,Luxembourg,2023,"School enrollment, primary (% gross)",99.06,High income,Europe & Central Asia,6.1296,49.61,LU
LUX,Luxembourg,2023,"School enrollment, secondary (% gross)",107.74,High income,Europe & Central Asia,6.1296,49.61,LU
LUX,Luxembourg,2023,"School enrollment, tertiary (% gross)",21.54,High income,Europe & Central Asia,6.1296,49.61,LU
MAC,"Macao SAR, China",2023,GDP per capita (current US$),67476.53,High income,East Asia & Pacific,113.55,22.1667,MO
MAC,"Macao SAR, China",2023,Current health expenditure per capita (current US$),,High income,East Asia & Pacific,113.55,22.1667,MO
MAC,"Macao SAR, China",2023,Current health expenditure (% of GDP),,High income,East Asia & Pacific,113.55,22.1667,MO
MAC,"Macao SAR, China",2023,"Government expenditure on education, total (% of GDP)",3.5,High income,East Asia & Pacific,113.55,22.1667,MO
MAC,"Macao SAR, China",2023,"Literacy rate, adult total (% of people ages 15 and above)",,High income,East Asia & Pacific,113.55,22.1667,MO
MAC,"Macao SAR, China",2023,"School enrollment, primary (% gross)",86.42,High income,East Asia & Pacific,113.55,22.1667,MO
MAC,"Macao SAR, China",2023,"School enrollment, secondary (% gross)",92.58,High income,East Asia & Pacific,113.55,22.1667,MO
MAC,"Macao SAR, China",2023,"School enrollment, tertiary (% gross)",129.15,High income,East Asia & Pacific,113.55,22.1667,MO
MDG,Madagascar,2023,GDP per capita (current US$),508.72,Low income,Sub-Saharan Africa ,45.7167,-20.4667,MG
MDG,Madagascar,2023,Current health expenditure per capita (current US$),,Low income,Sub-Saharan Africa ,45.7167,-20.4667,MG
MDG,Madagascar,2023,Current health expenditure (% of GDP),,Low income,Sub-Saharan Africa ,45.7167,-20.4667,MG
MDG,Madagascar,2023,"Government expenditure on education, total (% of GDP)",3.05,Low income,Sub-Saharan Africa ,45.7167,-20.4667,MG
MDG,Madagascar,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Low income,Sub-Saharan Africa ,45.7167,-20.4667,MG
MDG,Madagascar,2023,"School enrollment, primary (% gross)",130.6,Low income,Sub-Saharan Africa ,45.7167,-20.4667,MG
MDG,Madagascar,2023,"School enrollment, secondary (% gross)",,Low income,Sub-Saharan Africa ,45.7167,-20.4667,MG
MDG,Madagascar,2023,"School enrollment, tertiary (% gross)",6.15,Low income,Sub-Saharan Africa ,45.7167,-20.4667,MG
MWI,Malawi,2023,GDP per capita (current US$),602.34,Low income,Sub-Saharan Africa ,33.7703,-13.9899,MW
MWI,Malawi,2023,Current health expenditure per capita (current US$),,Low income,Sub-Saharan Africa ,33.7703,-13.9899,MW
MWI,Malawi,2023,Current health expenditure (% of GDP),,Low income,Sub-Saharan Africa ,33.7703,-13.9899,MW
MWI,Malawi,2023,"Government expenditure on education, total (% of GDP)",,Low income,Sub-Saharan Africa ,33.7703,-13.9899,MW
MWI,Malawi,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Low income,Sub-Saharan Africa ,33.7703,-13.9899,MW
MWI,Malawi,2023,"School enrollment, primary (% gross)",135.97,Low income,Sub-Saharan Africa ,33.7703,-13.9899,MW
MWI,Malawi,2023,"School enrollment, secondary (% gross)",36.64,Low income,Sub-Saharan Africa ,33.7703,-13.9899,MW
MWI,Malawi,2023,"School enrollment, tertiary (% gross)",,Low income,Sub-Saharan Africa ,33.7703,-13.9899,MW
MYS,Malaysia,2023,GDP per capita (current US$),11379.09,Upper middle income,East Asia & Pacific,101.684,3.12433,MY
MYS,Malaysia,2023,Current health expenditure per capita (current US$),,Upper middle income,East Asia & Pacific,101.684,3.12433,MY
MYS,Malaysia,2023,Current health expenditure (% of GDP),,Upper middle income,East Asia & Pacific,101.684,3.12433,MY
MYS,Malaysia,2023,"Government expenditure on education, total (% of GDP)",3.51,Upper middle income,East Asia & Pacific,101.684,3.12433,MY
MYS,Malaysia,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,East Asia & Pacific,101.684,3.12433,MY
MYS,Malaysia,2023,"School enrollment, primary (% gross)",91.5,Upper middle income,East Asia & Pacific,101.684,3.12433,MY
MYS,Malaysia,2023,"School enrollment, secondary (% gross)",79.45,Upper middle income,East Asia & Pacific,101.684,3.12433,MY
MYS,Malaysia,2023,"School enrollment, tertiary (% gross)",37.27,Upper middle income,East Asia & Pacific,101.684,3.12433,MY
MDV,Maldives,2023,GDP per capita (current US$),12530.36,Upper middle income,South Asia,73.5109,4.1742,MV
MDV,Maldives,2023,Current health expenditure per capita (current US$),,Upper middle income,South Asia,73.5109,4.1742,MV
MDV,Maldives,2023,Current health expenditure (% of GDP),,Upper middle income,South Asia,73.5109,4.1742,MV
MDV,Maldives,2023,"Government expenditure on education, total (% of GDP)",5.17,Upper middle income,South Asia,73.5109,4.1742,MV
MDV,Maldives,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Upper middle income,South Asia,73.5109,4.1742,MV
MDV,Maldives,2023,"School enrollment, primary (% gross)",100.48,Upper middle income,South Asia,73.5109,4.1742,MV
MDV,Maldives,2023,"School enrollment, secondary (% gross)",79.36,Upper middle income,South Asia,73.5109,4.1742,MV
MDV,Maldives,2023,"School enrollment, tertiary (% gross)",,Upper middle income,South Asia,73.5109,4.1742,MV
MLI,Mali,2023,GDP per capita (current US$),1035.86,Low income,Sub-Saharan Africa ,-7.50034,13.5667,ML
MLI,Mali,2023,Current health expenditure per capita (current US$),,Low income,Sub-Saharan Africa ,-7.50034,13.5667,ML
MLI,Mali,2023,Current health expenditure (% of GDP),,Low income,Sub-Saharan Africa ,-7.50034,13.5667,ML
MLI,Mali,2023,"Government expenditure on education, total (% of GDP)",4.18,Low income,Sub-Saharan Africa ,-7.50034,13.5667,ML
MLI,Mali,2023,"Literacy rate, adult total (% of people ages 15 and above)",,Low income,Sub-Saharan Africa ,-7.50034,13.5667,ML
MLI,Mali,2023,"School enrollment, primary (% gross)",72.8,Low income,Sub-Saharan Africa ,-7.50034,13.5667,ML
MLI,Mali,2023,"School enrollment, secondary (% gross)",38.94,Low income,Sub-Saharan Africa ,-7.50034,13.5667,ML
MLI,Mali,2023,"School enrollment, tertiary (% gross)",,Low income,Sub-Saharan Africa ,-7.50034,13.5667,ML
MLT,Malta,2023,GDP per capita (current US$),40182.43,High income,"Middle East, North Africa, Afghanistan & Pakistan",14.5189,35.9042,MT
MLT,Malta,2023,Current health expenditure per capita (current US$),,High income,"Middle East, North Africa, Afghanistan & Pakistan",14.5189,35.9042,MT
MLT,Malta,2023,Current health expenditure (% of GDP),,High income,"Middle East, North Africa, Afghanistan & Pakistan",14.5189,35.9042,MT
MLT,Malta,2023,"Government expenditure on education, total (% of GDP)",,High income,"Middle East, North Africa, Afghanistan & Pakistan",14.5189,35.9042,MT
