id,country_name,year,value,series_name
ITA,Italy,2023,103.57,"School enrollment, primary (% gross)"
ITA,Italy,2023,100.68,"School enrollment, secondary (% gross)"
ITA,Italy,2023,75.95,"School enrollment, tertiary (% gross)"
JAM,Jamaica,2023,6839.73,GDP per capita (current US$)
JAM,Jamaica,2023,,Current health expenditure per capita (current US$)
JAM,Jamaica,2023,,Current health expenditure (% of GDP)
JAM,Jamaica,2023,5.65,"Government expenditure on education, total (% of GDP)"
JAM,Jamaica,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
JAM,Jamaica,2023,87.74,"School enrollment, primary (% gross)"
JAM,Jamaica,2023,85.44,"School enrollment, secondary (% gross)"
JAM,Jamaica,2023,,"School enrollment, tertiary (% gross)"
JPN,Japan,2023,33836.18,GDP per capita (current US$)
JPN,Japan,2023,,Current health expenditure per capita (current US$)
JPN,Japan,2023,,Current health expenditure (% of GDP)
JPN,Japan,2023,,"Government expenditure on education, total (% of GDP)"
JPN,Japan,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
JPN,Japan,2023,102.5,"School enrollment, primary (% gross)"
JPN,Japan,2023,102.34,"School enrollment, secondary (% gross)"
JPN,Japan,2023,64.89,"School enrollment, tertiary (% gross)"
JOR,Jordan,2023,4466.08,GDP per capita (current US$)
JOR,Jordan,2023,,Current health expenditure per capita (current US$)
JOR,Jordan,2023,,Current health expenditure (% of GDP)
JOR,Jordan,2023,3.51,"Government expenditure on education, total (% of GDP)"
JOR,Jordan,2023,94.85,"Literacy rate, adult total (% of people ages 15 and above)"
JOR,Jordan,2023,98.3,"School enrollment, primary (% gross)"
JOR,Jordan,2023,91.97,"School enrollment, secondary (% gross)"
JOR,Jordan,2023,33.06,"School enrollment, tertiary (% gross)"
KAZ,Kazakhstan,2023,12879.43,GDP per capita (current US$)
KAZ,Kazakhstan,2023,,Current health expenditure per capita (current US$)
KAZ,Kazakhstan,2023,,Current health expenditure (% of GDP)
KAZ,Kazakhstan,2023,4.85,"Government expenditure on education, total (% of GDP)"
KAZ,Kazakhstan,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
KAZ,Kazakhstan,2023,98.98,"School enrollment, primary (% gross)"
KAZ,Kazakhstan,2023,95.24,"School enrollment, secondary (% gross)"
KAZ,Kazakhstan,2023,54.66,"School enrollment, tertiary (% gross)"
KEN,Kenya,2023,1952.3,GDP per capita (current US$)
KEN,Kenya,2023,,Current health expenditure per capita (current US$)
KEN,Kenya,2023,,Current health expenditure (% of GDP)
KEN,Kenya,2023,3.96,"Government expenditure on education, total (% of GDP)"
KEN,Kenya,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
KEN,Kenya,2023,98.25,"School enrollment, primary (% gross)"
KEN,Kenya,2023,84.31,"School enrollment, secondary (% gross)"
KEN,Kenya,2023,8.68,"School enrollment, tertiary (% gross)"
KIR,Kiribati,2023,2177.7,GDP per capita (current US$)
KIR,Kiribati,2023,,Current health expenditure per capita (current US$)
KIR,Kiribati,2023,,Current health expenditure (% of GDP)
KIR,Kiribati,2023,16.39,"Government expenditure on education, total (% of GDP)"
KIR,Kiribati,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
KIR,Kiribati,2023,97.37,"School enrollment, primary (% gross)"
KIR,Kiribati,2023,94.74,"School enrollment, secondary (% gross)"
KIR,Kiribati,2023,,"School enrollment, tertiary (% gross)"
PRK,"Korea, Dem. People's Rep.",2023,,GDP per capita (current US$)
PRK,"Korea, Dem. People's Rep.",2023,,Current health expenditure per capita (current US$)
PRK,"Korea, Dem. People's Rep.",2023,,Current health expenditure (% of GDP)
PRK,"Korea, Dem. People's Rep.",2023,,"Government expenditure on education, total (% of GDP)"
PRK,"Korea, Dem. People's Rep.",2023,,"Literacy rate, adult total (% of people ages 15 and above)"
PRK,"Korea, Dem. People's Rep.",2023,,"School enrollment, primary (% gross)"
PRK,"Korea, Dem. People's Rep.",2023,,"School enrollment, secondary (% gross)"
PRK,"Korea, Dem. People's Rep.",2023,,"School enrollment, tertiary (% gross)"
KOR,"Korea, Rep.",2023,33121.37,GDP per capita (current US$)
KOR,"Korea, Rep.",2023,3269.7,Current health expenditure per capita (current US$)
KOR,"Korea, Rep.",2023,9.88,Current health expenditure (% of GDP)
KOR,"Korea, Rep.",2023,,"Government expenditure on education, total (% of GDP)"
KOR,"Korea, Rep.",2023,,"Literacy rate, adult total (% of people ages 15 and above)"
KOR,"Korea, Rep.",2023,100.3,"School enrollment, primary (% gross)"
KOR,"Korea, Rep.",2023,96.3,"School enrollment, secondary (% gross)"
KOR,"Korea, Rep.",2023,106.71,"School enrollment, tertiary (% gross)"
XKX,Kosovo,2023,6221.2,GDP per capita (current US$)
XKX,Kosovo,2023,,Current health expenditure per capita (current US$)
XKX,Kosovo,2023,,Current health expenditure (% of GDP)
XKX,Kosovo,2023,,"Government expenditure on education, total (% of GDP)"
XKX,Kosovo,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
XKX,Kosovo,2023,,"School enrollment, primary (% gross)"
XKX,Kosovo,2023,,"School enrollment, secondary (% gross)"
XKX,Kosovo,2023,,"School enrollment, tertiary (% gross)"
KWT,Kuwait,2023,34075.85,GDP per capita (current US$)
KWT,Kuwait,2023,,Current health expenditure per capita (current US$)
KWT,Kuwait,2023,,Current health expenditure (% of GDP)
KWT,Kuwait,2023,5.03,"Government expenditure on education, total (% of GDP)"
KWT,Kuwait,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
KWT,Kuwait,2023,,"School enrollment, primary (% gross)"
KWT,Kuwait,2023,,"School enrollment, secondary (% gross)"
KWT,Kuwait,2023,,"School enrollment, tertiary (% gross)"
KGZ,Kyrgyz Republic,2023,2138.22,GDP per capita (current US$)
KGZ,Kyrgyz Republic,2023,,Current health expenditure per capita (current US$)
KGZ,Kyrgyz Republic,2023,,Current health expenditure (% of GDP)
KGZ,Kyrgyz Republic,2023,6.83,"Government expenditure on education, total (% of GDP)"
KGZ,Kyrgyz Republic,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
KGZ,Kyrgyz Republic,2023,98.1,"School enrollment, primary (% gross)"
KGZ,Kyrgyz Republic,2023,91.27,"School enrollment, secondary (% gross)"
KGZ,Kyrgyz Republic,2023,53.59,"School enrollment, tertiary (% gross)"
LAO,Lao PDR,2023,2066.95,GDP per capita (current US$)
LAO,Lao PDR,2023,,Current health expenditure per capita (current US$)
LAO,Lao PDR,2023,,Current health expenditure (% of GDP)
LAO,Lao PDR,2023,1.23,"Government expenditure on education, total (% of GDP)"
LAO,Lao PDR,2023,75.64,"Literacy rate, adult total (% of people ages 15 and above)"
LAO,Lao PDR,2023,95.04,"School enrollment, primary (% gross)"
LAO,Lao PDR,2023,54.43,"School enrollment, secondary (% gross)"
LAO,Lao PDR,2023,14.88,"School enrollment, tertiary (% gross)"
LVA,Latvia,2023,22675.58,GDP per capita (current US$)
LVA,Latvia,2023,,Current health expenditure per capita (current US$)
LVA,Latvia,2023,,Current health expenditure (% of GDP)
LVA,Latvia,2023,,"Government expenditure on education, total (% of GDP)"
LVA,Latvia,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
LVA,Latvia,2023,98.47,"School enrollment, primary (% gross)"
LVA,Latvia,2023,102.13,"School enrollment, secondary (% gross)"
LVA,Latvia,2023,85.74,"School enrollment, tertiary (% gross)"
LBN,Lebanon,2023,3477.72,GDP per capita (current US$)
LBN,Lebanon,2023,,Current health expenditure per capita (current US$)
LBN,Lebanon,2023,,Current health expenditure (% of GDP)
LBN,Lebanon,2023,1.5,"Government expenditure on education, total (% of GDP)"
LBN,Lebanon,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
LBN,Lebanon,2023,78.2,"School enrollment, primary (% gross)"
LBN,Lebanon,2023,62.83,"School enrollment, secondary (% gross)"
LBN,Lebanon,2023,54.4,"School enrollment, tertiary (% gross)"
LSO,Lesotho,2023,916.28,GDP per capita (current US$)
LSO,Lesotho,2023,,Current health expenditure per capita (current US$)
LSO,Lesotho,2023,,Current health expenditure (% of GDP)
LSO,Lesotho,2023,7.29,"Government expenditure on education, total (% of GDP)"
LSO,Lesotho,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
LSO,Lesotho,2023,81.64,"School enrollment, primary (% gross)"
LSO,Lesotho,2023,,"School enrollment, secondary (% gross)"
LSO,Lesotho,2023,,"School enrollment, tertiary (% gross)"
LBR,Liberia,2023,799.19,GDP per capita (current US$)
LBR,Liberia,2023,,Current health expenditure per capita (current US$)
LBR,Liberia,2023,,Current health expenditure (% of GDP)
LBR,Liberia,2023,2.27,"Government expenditure on education, total (% of GDP)"
LBR,Liberia,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
LBR,Liberia,2023,,"School enrollment, primary (% gross)"
LBR,Liberia,2023,,"School enrollment, secondary (% gross)"
LBR,Liberia,2023,,"School enrollment, tertiary (% gross)"
LBY,Libya,2023,6172.81,GDP per capita (current US$)
LBY,Libya,2023,,Current health expenditure per capita (current US$)
LBY,Libya,2023,,Current health expenditure (% of GDP)
LBY,Libya,2023,,"Government expenditure on education, total (% of GDP)"
LBY,Libya,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
LBY,Libya,2023,,"School enrollment, primary (% gross)"
LBY,Libya,2023,,"School enrollment, secondary (% gross)"
LBY,Libya,2023,,"School enrollment, tertiary (% gross)"
LIE,Liechtenstein,2023,207973.62,GDP per capita (current US$)
LIE,Liechtenstein,2023,,Current health expenditure per capita (current US$)
LIE,Liechtenstein,2023,,Current health expenditure (% of GDP)
LIE,Liechtenstein,2023,,"Government expenditure on education, total (% of GDP)"
LIE,Liechtenstein,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
LIE,Liechtenstein,2023,,"School enrollment, primary (% gross)"
LIE,Liechtenstein,2023,,"School enrollment, secondary (% gross)"
LIE,Liechtenstein,2023,,"School enrollment, tertiary (% gross)"
LTU,Lithuania,2023,27786.01,GDP per capita (current US$)
LTU,Lithuania,2023,1988.95,Current health expenditure per capita (current US$)
LTU,Lithuania,2023,7.29,Current health expenditure (% of GDP)
LTU,Lithuania,2023,,"Government expenditure on education, total (% of GDP)"
LTU,Lithuania,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
LTU,Lithuania,2023,102.68,"School enrollment, primary (% gross)"
LTU,Lithuania,2023,105.43,"School enrollment, secondary (% gross)"
LTU,Lithuania,2023,77.01,"School enrollment, tertiary (% gross)"
LUX,Luxembourg,2023,131407.68,GDP per capita (current US$)
LUX,Luxembourg,2023,7504.58,Current health expenditure per capita (current US$)
LUX,Luxembourg,2023,5.78,Current health expenditure (% of GDP)
LUX,Luxembourg,2023,,"Government expenditure on education, total (% of GDP)"
LUX,Luxembourg,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
LUX,Luxembourg,2023,99.06,"School enrollment, primary (% gross)"
LUX,Luxembourg,2023,107.74,"School enrollment, secondary (% gross)"
LUX,Luxembourg,2023,21.54,"School enrollment, tertiary (% gross)"
MAC,"Macao SAR, China",2023,67476.53,GDP per capita (current US$)
MAC,"Macao SAR, China",2023,,Current health expenditure per capita (current US$)
MAC,"Macao SAR, China",2023,,Current health expenditure (% of GDP)
MAC,"Macao SAR, China",2023,3.5,"Government expenditure on education, total (% of GDP)"
MAC,"Macao SAR, China",2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MAC,"Macao SAR, China",2023,86.42,"School enrollment, primary (% gross)"
MAC,"Macao SAR, China",2023,92.58,"School enrollment, secondary (% gross)"
MAC,"Macao SAR, China",2023,129.15,"School enrollment, tertiary (% gross)"
MDG,Madagascar,2023,508.72,GDP per capita (current US$)
MDG,Madagascar,2023,,Current health expenditure per capita (current US$)
MDG,Madagascar,2023,,Current health expenditure (% of GDP)
MDG,Madagascar,2023,3.05,"Government expenditure on education, total (% of GDP)"
MDG,Madagascar,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MDG,Madagascar,2023,130.6,"School enrollment, primary (% gross)"
MDG,Madagascar,2023,,"School enrollment, secondary (% gross)"
MDG,Madagascar,2023,6.15,"School enrollment, tertiary (% gross)"
MWI,Malawi,2023,602.34,GDP per capita (current US$)
MWI,Malawi,2023,,Current health expenditure per capita (current US$)
MWI,Malawi,2023,,Current health expenditure (% of GDP)
MWI,Malawi,2023,,"Government expenditure on education, total (% of GDP)"
MWI,Malawi,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MWI,Malawi,2023,135.97,"School enrollment, primary (% gross)"
MWI,Malawi,2023,36.64,"School enrollment, secondary (% gross)"
MWI,Malawi,2023,,"School enrollment, tertiary (% gross)"
MYS,Malaysia,2023,11379.09,GDP per capita (current US$)
MYS,Malaysia,2023,,Current health expenditure per capita (current US$)
MYS,Malaysia,2023,,Current health expenditure (% of GDP)
MYS,Malaysia,2023,3.51,"Government expenditure on education, total (% of GDP)"
MYS,Malaysia,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MYS,Malaysia,2023,91.5,"School enrollment, primary (% gross)"
MYS,Malaysia,2023,79.45,"School enrollment, secondary (% gross)"
MYS,Malaysia,2023,37.27,"School enrollment, tertiary (% gross)"
MDV,Maldives,2023,12530.36,GDP per capita (current US$)
MDV,Maldives,2023,,Current health expenditure per capita (current US$)
MDV,Maldives,2023,,Current health expenditure (% of GDP)
MDV,Maldives,2023,5.17,"Government expenditure on education, total (% of GDP)"
MDV,Maldives,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MDV,Maldives,2023,100.48,"School enrollment, primary (% gross)"
MDV,Maldives,2023,79.36,"School enrollment, secondary (% gross)"
MDV,Maldives,2023,,"School enrollment, tertiary (% gross)"
MLI,Mali,2023,1035.86,GDP per capita (current US$)
MLI,Mali,2023,,Current health expenditure per capita (current US$)
MLI,Mali,2023,,Current health expenditure (% of GDP)
MLI,Mali,2023,4.18,"Government expenditure on education, total (% of GDP)"
MLI,Mali,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MLI,Mali,2023,72.8,"School enrollment, primary (% gross)"
MLI,Mali,2023,38.94,"School enrollment, secondary (% gross)"
MLI,Mali,2023,,"School enrollment, tertiary (% gross)"
MLT,Malta,2023,40182.43,GDP per capita (current US$)
MLT,Malta,2023,,Current health expenditure per capita (current US$)
MLT,Malta,2023,,Current health expenditure (% of GDP)
MLT,Malta,2023,,"Government expenditure on education, total (% of GDP)"
MLT,Malta,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MLT,Malta,2023,97.71,"School enrollment, primary (% gross)"
MLT,Malta,2023,103.03,"School enrollment, secondary (% gross)"
MLT,Malta,2023,80.53,"School enrollment, tertiary (% gross)"
MHL,Marshall Islands,2023,6678.34,GDP per capita (current US$)
MHL,Marshall Islands,2023,,Current health expenditure per capita (current US$)
MHL,Marshall Islands,2023,,Current health expenditure (% of GDP)
MHL,Marshall Islands,2023,,"Government expenditure on education, total (% of GDP)"
MHL,Marshall Islands,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MHL,Marshall Islands,2023,107.11,"School enrollment, primary (% gross)"
MHL,Marshall Islands,2023,89.55,"School enrollment, secondary (% gross)"
MHL,Marshall Islands,2023,,"School enrollment, tertiary (% gross)"
MRT,Mauritania,2023,2120.82,GDP per capita (current US$)
MRT,Mauritania,2023,,Current health expenditure per capita (current US$)
MRT,Mauritania,2023,,Current health expenditure (% of GDP)
MRT,Mauritania,2023,4.72,"Government expenditure on education, total (% of GDP)"
MRT,Mauritania,2023,,"Literacy rate, adult total (% of people ages 15 and above)"
MRT,Mauritania,2023,104.02,"School enrollment, primary (% gross)"
MRT,Mauritania,2023,,"School enrollment, secondary (% gross)"
MRT,Mauritania,2023,,"School enrollment, tertiary (% gross)"
MUS,Mauritius,2023,11182.19,GDP per capita (current US$)
MUS,Mauritius,2023,,Current health expenditure per capita (current US$)
MUS,Mauritius,2023,,Current health expenditure (% of GDP)
MUS,Mauritius,2023,4.57,"Government expenditure on education, total (% of GDP)"
MUS,Mauritius,2023,94.33,"Literacy rate, adult total (% of people ages 15 and above)"
MUS,Mauritius,2023,110.91,"School enrollment, primary (% gross)"
MUS,Mauritius,2023,,"School enrollment, secondary (% gross)"
MUS,Mauritius,2023,43.34,"School enrollment, tertiary (% gross)"
MEX,Mexico,2023,13826.13,GDP per capita (current US$)
MEX,Mexico,2023,,Current health expenditure per capita (current US$)
MEX,Mexico,2023,,Current health expenditure (% of GDP)
MEX,Mexico,2023,,"Government expenditure on education, total (% of GDP)"
MEX,Mexico,2023,95.83,"Literacy rate, adult total (% of people ages 15 and above)"
MEX,Mexico,2023,101.42,"School enrollment, primary (% gross)"
MEX,Mexico,2023,102.06,"School enrollment, secondary (% gross)"
