Iso3,Country,Year,Happiness Rank,Happiness Score,Health Expenditure (% GDP),Health Expenditure (per capita),GDP per Capita,Education Expenditure (% GDP),Adult Literacy %,Primary School Enrollment %,Secondary School Enrollment %,Tertiary School Enrollment %,Income Level,Region,longitude,latitude
TCD,Chad,2016,137,3.936,3.6,31.96,861.83,2.39,22.31,82.55,22.53,,Low income,Sub-Saharan Africa ,15.0445,12.1048
TCD,Chad,2017,131,4.301,3.51,29.99,854.46,2.45,,74.21,20.59,,Low income,Sub-Saharan Africa ,15.0445,12.1048
TCD,Chad,2018,132,4.35,3.29,31.2,948.66,2.26,,84.34,20.0,,Low income,Sub-Saharan Africa ,15.0445,12.1048
TCD,Chad,2019,127,4.423,3.38,30.24,893.34,2.37,30.63,83.26,20.19,,Low income,Sub-Saharan Africa ,15.0445,12.1048
TCD,Chad,2020,128,4.355,4.45,37.73,866.95,2.74,,,,4.4,Low income,Sub-Saharan Africa ,15.0445,12.1048
TCD,Chad,2021,130,4.251,4.18,37.59,946.36,2.89,,86.15,23.15,,Low income,Sub-Saharan Africa ,15.0445,12.1048
TCD,Chad,2022,114,4.397,4.53,40.17,966.04,2.6,,87.03,,,Low income,Sub-Saharan Africa ,15.0445,12.1048
TCD,Chad,2023,113,4.471,,,989.06,3.2,,88.34,24.19,,Low income,Sub-Saharan Africa ,15.0445,12.1048
TCD,Chad,2024,119,4.384,,,1016.09,,,88.46,23.49,,Low income,Sub-Saharan Africa ,15.0445,12.1048
TGO,Togo,2011,156,3.007,4.39,34.41,783.99,3.08,60.41,122.78,52.77,9.67,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2012,156,2.936,4.64,35.4,762.39,3.38,,125.76,,10.71,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2014,158,2.839,4.9,41.96,855.59,3.42,,122.3,,10.54,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2015,154,3.303,6.22,46.7,751.05,3.71,63.75,125.6,,10.81,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2016,150,3.495,6.56,50.65,772.58,3.66,,121.48,,12.09,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2017,139,3.999,6.5,51.55,792.77,3.77,60.92,119.41,60.77,12.31,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2018,139,4.085,6.16,52.44,851.13,4.09,,117.84,,12.9,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2019,135,4.187,5.91,48.85,826.26,4.2,66.54,117.75,,13.16,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2020,136,4.107,6.19,52.75,853.58,4.09,,119.27,,14.9,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2021,135,4.112,5.62,52.72,939.61,4.23,,116.97,63.07,,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2022,122,4.137,6.04,54.01,898.76,3.78,72.6,118.42,,,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2023,124,4.214,,,985.7,4.14,,116.34,63.42,,Low income,Sub-Saharan Africa ,1.2255,6.1228
TGO,Togo,2024,127,4.315,,,1043.14,,,114.27,,,Low income,Sub-Saharan Africa ,1.2255,6.1228
THA,Thailand,2011,52,5.804,3.57,191.74,5373.62,4.81,,95.65,86.99,52.73,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2012,36,6.371,3.52,201.71,5725.53,4.54,,96.5,85.54,50.74,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2014,34,6.455,3.68,213.74,5801.2,3.92,,103.48,123.53,49.91,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2015,33,6.474,3.85,219.15,5688.85,3.86,92.87,103.33,124.33,45.71,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2016,32,6.424,3.94,229.78,5833.58,3.77,91.98,104.94,122.56,49.32,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2017,46,6.072,3.85,247.08,6413.09,3.47,,101.86,79.51,47.43,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2018,52,6.008,3.87,274.71,7099.78,3.2,93.77,102.01,80.6,46.17,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2019,54,5.999,3.79,288.31,7605.7,3.02,91.27,103.01,81.72,44.99,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2020,54,5.985,4.36,304.38,6985.64,3.15,,103.86,82.37,42.59,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2021,61,5.891,5.15,363.73,7057.21,2.98,,103.62,84.66,43.47,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2022,60,5.843,5.35,369.98,6909.35,2.61,91.1,104.83,88.07,43.29,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2023,58,5.976,,,7195.1,2.52,,102.57,93.34,45.44,Upper middle income,East Asia & Pacific,100.521,13.7308
THA,Thailand,2024,49,6.222,,,7345.14,,,101.0,92.51,44.98,Upper middle income,East Asia & Pacific,100.521,13.7308
TJK,Tajikistan,2011,115,4.614,5.86,48.84,833.6,3.94,,96.7,85.02,22.32,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2012,125,4.38,5.98,56.97,952.45,4.02,,92.89,86.35,22.69,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2014,106,4.786,6.67,73.07,1081.54,5.59,,90.32,,24.23,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2015,99,4.996,6.91,62.76,956.92,4.97,,91.26,,26.07,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2016,96,5.041,6.96,54.92,788.71,5.73,,93.28,,28.52,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2017,80,5.352,6.85,56.85,829.46,5.54,,95.77,,30.24,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2018,74,5.467,7.01,58.52,834.29,5.39,,,,,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2019,71,5.556,6.95,60.52,871.02,5.48,,,,,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2020,78,5.466,8.89,74.17,834.31,5.14,,100.4,90.9,34.67,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2021,83,5.377,8.38,75.1,896.75,4.38,,100.37,91.28,37.42,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2022,80,5.33,7.63,78.61,1052.18,5.4,,99.97,90.89,37.28,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2023,88,5.281,,,1178.48,5.44,,96.98,88.4,34.97,Lower middle income,Europe & Central Asia,68.7864,38.5878
TJK,Tajikistan,2024,89,5.411,,,1341.2,,,95.76,86.9,35.64,Lower middle income,Europe & Central Asia,68.7864,38.5878
TKM,Turkmenistan,2011,32,6.568,3.22,251.86,5143.62,,,,,,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2012,59,5.628,3.34,289.13,6053.87,3.05,,,,,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2014,70,5.548,4.26,393.87,7164.15,,,,,7.0,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2015,65,5.658,5.02,362.73,5759.5,,,,,,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2016,59,5.822,5.59,376.66,5686.98,,,,,,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2017,68,5.636,5.82,410.81,5828.48,,,,,,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2018,87,5.247,5.55,411.33,6125.05,,,,,,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2019,95,5.119,5.55,432.78,6648.03,3.12,,99.54,84.11,11.05,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2020,97,5.066,5.57,420.01,6592.6,3.76,,100.05,86.81,12.41,Upper middle income,Europe & Central Asia,58.3794,37.9509
TKM,Turkmenistan,2021,78,5.474,5.49,471.86,7051.2,3.85,,99.15,89.93,14.54,Upper middle income,Europe & Central Asia,58.3794,37.9509
TTO,Trinidad and Tobago,2011,38,6.263,4.72,872.96,19151.09,3.85,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TTO,Trinidad and Tobago,2012,31,6.519,4.6,895.08,20332.14,3.57,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TTO,Trinidad and Tobago,2014,41,6.168,4.84,1010.83,21908.3,3.59,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TTO,Trinidad and Tobago,2015,43,6.168,5.61,1061.59,19887.23,4.42,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TTO,Trinidad and Tobago,2016,38,6.168,6.45,1064.42,17449.16,4.21,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TTO,Trinidad and Tobago,2017,38,6.192,6.51,1083.38,17578.64,3.33,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TTO,Trinidad and Tobago,2018,39,6.192,6.47,1080.45,17575.8,3.47,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TTO,Trinidad and Tobago,2019,42,6.192,6.85,1097.21,17293.47,3.55,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TTO,Trinidad and Tobago,2024,70,5.905,,,19314.72,,,,,,High income,Latin America & Caribbean ,-61.4789,10.6596
TUN,Tunisia,2011,87,5.141,6.12,270.68,4420.65,,79.65,103.61,89.34,35.94,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2012,104,4.826,6.29,270.29,4297.27,5.95,80.22,105.19,,36.07,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2014,107,4.739,6.45,287.61,4458.98,,79.04,106.86,84.97,33.73,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2015,97,5.045,6.21,249.46,4014.95,6.22,,106.85,85.78,33.37,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2016,102,4.805,6.25,240.4,3847.8,,,106.04,90.33,31.21,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2017,111,4.592,6.19,223.86,3619.03,,,105.55,,30.93,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2018,124,4.461,5.94,215.42,3628.1,,79.48,105.11,,30.96,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2019,128,4.392,6.02,212.6,3528.87,6.17,80.55,,,31.44,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2020,122,4.596,7.05,250.46,3548.65,7.27,,103.98,,32.52,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2021,120,4.516,6.98,270.34,3906.94,6.68,83.68,104.34,,33.27,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2022,110,4.497,6.96,265.85,3708.85,6.8,,104.06,,37.13,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2023,115,4.422,,,3950.38,6.73,86.25,104.42,,38.12,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUN,Tunisia,2024,113,4.552,,,4350.37,,,,,,Lower middle income,"Middle East, North Africa, Afghanistan & Pakistan",10.21,36.7899
TUR,Turkiye,2011,78,5.234,4.65,525.89,11300.79,4.22,94.11,105.75,87.8,61.52,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2012,77,5.345,4.44,520.44,11713.28,4.39,94.92,104.71,85.02,70.1,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2014,76,5.332,4.33,520.41,12165.22,4.41,95.44,111.94,105.98,87.0,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2015,77,5.389,4.12,444.71,11050.0,4.31,95.6,107.29,107.24,95.56,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2016,69,5.5,4.28,456.37,10970.05,4.63,95.86,105.28,108.55,103.72,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2017,73,5.483,4.18,432.14,10695.55,4.32,96.15,97.49,112.98,110.53,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2018,79,5.373,4.12,380.28,9568.84,4.3,,100.93,112.12,115.46,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2019,93,5.132,4.36,388.67,9215.44,4.45,96.74,103.96,111.91,117.01,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2020,104,4.948,4.62,386.26,8638.74,4.03,,103.3,112.53,118.88,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2021,112,4.744,4.56,431.34,9743.21,3.54,97.26,102.6,114.15,125.76,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2022,106,4.614,3.7,385.88,10674.5,3.1,,102.49,116.04,127.58,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2023,98,4.975,,,13105.66,,,,,,Upper middle income,Europe & Central Asia,32.3606,39.7153
TUR,Turkiye,2024,94,5.262,,,15473.29,,,,,,Upper middle income,Europe & Central Asia,32.3606,39.7153
TZA,Tanzania,2011,149,3.8,5.06,37.75,775.39,4.58,,95.09,,,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2012,151,3.77,5.02,42.0,861.97,4.23,78.1,91.97,,3.96,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2014,146,3.781,4.01,39.85,1022.75,3.38,79.9,85.94,29.63,,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2015,148,3.666,3.65,33.27,939.13,4.19,77.89,84.22,26.09,3.98,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2016,153,3.349,3.96,36.65,953.01,4.1,,85.28,25.64,3.73,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2017,153,3.303,4.08,39.04,986.67,4.43,,89.6,26.37,4.78,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2018,153,3.231,4.33,41.28,1023.11,3.7,,94.98,28.59,4.28,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2019,148,3.476,4.02,39.98,1063.32,3.6,,97.65,30.18,2.86,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2020,142,3.623,3.05,31.72,1117.42,3.23,82.23,98.58,30.92,7.18,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2021,139,3.702,3.47,37.56,1159.86,3.12,,98.7,28.23,3.59,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2022,129,3.694,3.11,35.65,1207.85,3.24,78.21,90.62,,5.32,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2023,131,3.781,,,1224.49,3.26,,95.64,,5.17,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
TZA,Tanzania,2024,136,3.8,,,1185.75,3.16,,92.69,,4.02,Lower middle income,Sub-Saharan Africa ,35.7382,-6.17486
UGA,Uganda,2011,128,4.313,6.7,55.21,835.62,2.3,,113.87,,4.38,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2012,120,4.443,6.11,55.04,795.22,1.8,70.2,113.7,,3.75,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2014,141,3.931,5.34,50.96,896.05,1.91,68.51,,,4.62,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2015,144,3.739,5.0,40.1,862.93,2.32,,104.25,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2016,133,4.081,5.01,39.08,752.7,2.14,69.1,106.54,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2017,135,4.161,4.0,31.44,765.22,2.25,,106.17,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2018,136,4.189,4.02,32.95,792.17,2.13,,,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2019,126,4.432,3.79,33.37,822.17,2.31,,,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2020,119,4.636,5.24,44.73,845.77,2.57,,,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2021,117,4.603,5.48,51.03,882.79,2.64,79.06,,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2022,113,4.432,4.39,44.15,963.07,2.56,,,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2023,117,4.372,,,1002.31,,,,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UGA,Uganda,2024,116,4.461,,,1072.71,,,,,,Low income,Sub-Saharan Africa ,32.5729,0.314269
UKR,Ukraine,2011,91,5.089,6.82,240.18,3656.7,5.94,,98.93,96.12,84.8,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2012,87,5.057,7.12,270.76,3951.34,6.44,,97.14,99.48,83.88,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2014,111,4.681,7.2,208.94,3054.91,5.87,,95.47,98.3,83.78,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2015,122,4.324,7.78,154.75,2094.47,5.34,,87.85,90.5,76.86,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2016,132,4.096,7.55,154.55,2158.46,5.01,,87.41,88.55,77.04,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2017,138,4.103,7.44,183.7,2604.29,5.42,,88.21,86.79,80.2,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2018,133,4.332,7.52,217.74,3059.05,5.32,,88.57,85.83,81.49,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2019,123,4.561,7.09,242.81,3619.86,5.44,,90.68,84.46,84.48,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2020,110,4.875,7.56,265.08,3709.77,5.38,,91.11,84.43,82.13,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2021,98,5.084,8.2,369.9,4775.95,5.14,,91.15,84.65,75.91,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2022,92,5.071,,,4199.67,,,92.77,,,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2023,105,4.873,,,5139.6,,,,,,Upper middle income,Europe & Central Asia,30.5038,50.4536
UKR,Ukraine,2024,111,4.68,,,5389.47,,,93.31,,85.27,Upper middle income,Europe & Central Asia,30.5038,50.4536
URY,Uruguay,2011,50,5.898,7.92,1244.94,15132.27,4.15,98.34,109.46,101.56,52.56,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2012,37,6.355,8.03,1347.03,16259.59,4.09,98.4,108.71,102.98,54.71,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2014,32,6.485,8.04,1495.6,18322.43,4.27,98.44,108.39,106.47,59.83,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2015,29,6.545,8.26,1424.89,17125.9,4.21,98.52,108.16,108.04,57.79,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2016,28,6.454,8.64,1469.39,17009.76,4.36,98.56,108.08,112.03,59.65,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2017,31,6.379,8.72,1672.33,19184.65,4.42,98.62,107.15,116.47,59.75,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2018,33,6.293,8.9,1713.27,19249.94,4.6,98.7,105.12,117.77,60.28,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2019,26,6.44,9.24,1692.5,18315.73,4.63,98.77,104.35,119.85,61.96,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2020,31,6.431,9.07,1432.0,15757.54,4.54,98.97,105.24,116.99,64.93,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2021,30,6.474,8.92,1594.98,17881.82,4.46,,107.99,119.83,75.17,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2022,28,6.494,8.95,1850.81,20818.61,4.51,98.85,108.82,121.14,76.4,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2023,26,6.611,,,23019.42,4.81,98.87,104.53,119.11,79.95,High income,Latin America & Caribbean ,-56.0675,-34.8941
URY,Uruguay,2024,28,6.661,,,23906.51,,98.91,,,,High income,Latin America & Caribbean ,-56.0675,-34.8941
USA,United States,2011,11,7.27,16.14,8015.78,50024.88,,,,,,High income,North America,-77.032,38.8895
USA,United States,2012,17,7.082,16.12,8262.29,51708.39,,,,,,High income,North America,-77.032,38.8895
USA,United States,2014,15,7.119,16.19,8796.18,55153.39,,,99.67,96.92,88.63,High income,North America,-77.032,38.8895
USA,United States,2015,13,7.104,16.48,9200.86,56849.47,4.93,,100.3,97.65,88.89,High income,North America,-77.032,38.8895
USA,United States,2016,14,6.993,16.79,9536.21,57976.63,4.78,,101.36,98.77,88.84,High income,North America,-77.032,38.8895
USA,United States,2017,18,6.886,16.75,9822.38,60047.72,5.09,,101.82,98.95,88.17,High income,North America,-77.032,38.8895
USA,United States,2018,19,6.892,16.62,10182.26,62875.67,4.9,,101.26,99.28,88.3,High income,North America,-77.032,38.8895
USA,United States,2019,18,6.94,16.66,10546.01,65227.96,4.96,,100.98,100.06,87.89,High income,North America,-77.032,38.8895
USA,United States,2020,19,6.951,18.81,11672.77,64401.51,5.4,,100.31,100.51,87.57,High income,North America,-77.032,38.8895
USA,United States,2021,16,6.977,17.51,11999.09,71307.4,5.42,,98.31,101.19,84.86,High income,North America,-77.032,38.8895
USA,United States,2022,15,6.894,16.5,12434.43,77860.91,,,96.97,97.47,79.36,High income,North America,-77.032,38.8895
USA,United States,2023,23,6.725,,,82304.62,,,,,,High income,North America,-77.032,38.8895
USA,United States,2024,24,6.724,,,85809.9,,,,,,High income,North America,-77.032,38.8895
UZB,Uzbekistan,2011,79,5.225,5.26,109.86,2087.86,,,95.38,89.78,8.58,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2012,60,5.623,5.55,127.94,2307.35,,,95.12,92.05,7.85,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2014,44,6.003,4.43,118.44,2674.96,5.71,99.98,96.78,91.74,7.99,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2015,49,5.987,4.74,132.61,2803.19,5.49,99.98,96.85,92.24,8.05,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2016,47,5.971,4.72,129.82,2753.38,5.38,99.99,97.66,92.81,8.34,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2017,44,6.096,4.84,93.42,2190.6,4.48,,98.05,93.88,8.65,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2018,41,6.174,5.05,82.53,1813.09,4.84,99.99,98.29,94.95,9.96,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2019,38,6.258,5.4,98.62,2041.38,6.3,100.0,98.26,96.21,13.03,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2020,42,6.179,6.71,120.29,1978.28,4.44,,98.62,90.06,15.97,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2021,53,6.063,7.7,156.45,2258.52,4.14,100.0,97.93,97.26,22.09,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2022,54,6.014,7.36,169.43,2578.67,5.23,100.0,93.91,97.38,31.7,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2023,47,6.195,,,2878.97,5.47,,93.49,97.38,45.76,Lower middle income,Europe & Central Asia,69.269,41.3052
UZB,Uzbekistan,2024,53,6.193,,,3161.7,,,94.43,96.84,56.52,Lower middle income,Europe & Central Asia,69.269,41.3052
VNM,Viet Nam,2011,65,5.425,4.97,97.05,1950.93,3.78,,101.38,,25.87,Lower middle income,East Asia & Pacific,105.825,21.0069
VNM,Viet Nam,2012,63,5.533,5.0,109.29,2185.12,4.41,,102.05,,25.75,Lower middle income,East Asia & Pacific,105.825,21.0069
VNM,Viet Nam,2014,75,5.36,4.69,119.45,2546.38,3.54,,103.08,,31.33,Lower middle income,East Asia & Pacific,105.825,21.0069
VNM,Viet Nam,2015,96,5.061,4.71,121.44,2577.57,3.42,,103.28,89.45,29.73,Lower middle income,East Asia & Pacific,105.825,21.0069
VNM,Viet Nam,2016,94,5.074,4.87,133.2,2735.06,3.47,,105.95,90.16,29.08,Lower middle income,East Asia & Pacific,105.825,21.0069
VNM,Viet Nam,2017,95,5.103,4.99,147.51,2956.11,3.42,,104.44,91.07,25.95,Lower middle income,East Asia & Pacific,105.825,21.0069
